   Trace   : /mnt/ussjf-asic2/workarea1/lkamired/niue1z1_tmp/lkamired/wa_performance/SIM/top/ahbfab_cov.m33i_ram0/uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_6_env_i_ahb_beat.log

   Picked  : Instance: uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_6_env_i.logger_handle_ahb :: Header
             Instance: uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_6_env_i.logger_handle_ahb
   Picked  : AHB Clk Cycle = 40 ns; AHB Clk Frequency = 25.00 MHz; Data bus width = 32 bits
             AHB Clk Cycle = 40 ns; AHB Clk Frequency = 25.00 MHz; Data bus width = 32 bits
   Skipped : ------------------------------------------------------------------------------------------------------------------------------------------
   Skipped : |NONSEQ/SEQ Assert Time |  HREADY Assert Time   |  DIR     |   ADDR   | BEAT  |  L |   DATA   |  RESP  | BURST| BURST   | H |    HSEL    |
   Skipped : |                       |                       |   -      |          |  NUM  |  E |          |        | Type | Size    | P |   (SLAVE   |
   Skipped : |                       |                       | PHASE    |          |       |  N |          |        |      |= 2^HSIZE| R |    INDEX)  |
   Skipped : |                       |                       |          |          |       |    |          |        |      | bytes   | O |            |
   Skipped : |                       |                       |          |          |       |    |          |        |      |         | T |            |
   Skipped : |                       |                       |          |          |       |    |          |        |      |         |   |            |
   Skipped : ------------------------------------------------------------------------------------------------------------------------------------------
             |             1329216 ns|             1329221 ns|RD-NONSEQ | F8316D6C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1329221 ns|             1329421 ns|RD-DATA   | F8316D6C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1329221 ns|             1329421 ns|RD-DATA   | F8316D6C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1329456 ns|             1329461 ns|RD-NONSEQ | F8316D70 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1329456 ns|             1329461 ns|RD-NONSEQ | F8316D70 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1329461 ns|             1329661 ns|RD-DATA   | F8316D70 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1329461 ns|             1329661 ns|RD-DATA   | F8316D70 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1329696 ns|             1329701 ns|RD-NONSEQ | F8316D80 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1329696 ns|             1329701 ns|RD-NONSEQ | F8316D80 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1329701 ns|             1329901 ns|RD-DATA   | F8316D80 |  1/ 1 | -- | F8316D80 |  OKAY  | ---- | ------- | - | ---------- |
             |             1329701 ns|             1329901 ns|RD-DATA   | F8316D80 |  1/ 1 | -- | F8316D80 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1329936 ns|             1329941 ns|RD-NONSEQ | F8316D84 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1329936 ns|             1329941 ns|RD-NONSEQ | F8316D84 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1329941 ns|             1330141 ns|RD-DATA   | F8316D84 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1329941 ns|             1330141 ns|RD-DATA   | F8316D84 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1330176 ns|             1330181 ns|RD-NONSEQ | F8316D94 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1330176 ns|             1330181 ns|RD-NONSEQ | F8316D94 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1330181 ns|             1330381 ns|RD-DATA   | F8316D94 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1330181 ns|             1330381 ns|RD-DATA   | F8316D94 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1330416 ns|             1330421 ns|RD-NONSEQ | F8316D98 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1330416 ns|             1330421 ns|RD-NONSEQ | F8316D98 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1330421 ns|             1330651 ns|RD-DATA   | F8316D98 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1330421 ns|             1330651 ns|RD-DATA   | F8316D98 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1330686 ns|             1330691 ns|RD-NONSEQ | F8316DA8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1330686 ns|             1330691 ns|RD-NONSEQ | F8316DA8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1330691 ns|             1330921 ns|RD-DATA   | F8316DA8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1330691 ns|             1330921 ns|RD-DATA   | F8316DA8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1330956 ns|             1330961 ns|RD-NONSEQ | F8316DAC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1330956 ns|             1330961 ns|RD-NONSEQ | F8316DAC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1330961 ns|             1331161 ns|RD-DATA   | F8316DAC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1330961 ns|             1331161 ns|RD-DATA   | F8316DAC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1331196 ns|             1331201 ns|RD-NONSEQ | F8316DBC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1331196 ns|             1331201 ns|RD-NONSEQ | F8316DBC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1331201 ns|             1331431 ns|RD-DATA   | F8316DBC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1331201 ns|             1331431 ns|RD-DATA   | F8316DBC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1331466 ns|             1331471 ns|RD-NONSEQ | F8316DC0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1331466 ns|             1331471 ns|RD-NONSEQ | F8316DC0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1331471 ns|             1331671 ns|RD-DATA   | F8316DC0 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1331471 ns|             1331671 ns|RD-DATA   | F8316DC0 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1331706 ns|             1331711 ns|RD-NONSEQ | F8316DD0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1331706 ns|             1331711 ns|RD-NONSEQ | F8316DD0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1331711 ns|             1331911 ns|RD-DATA   | F8316DD0 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1331711 ns|             1331911 ns|RD-DATA   | F8316DD0 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1331946 ns|             1331951 ns|RD-NONSEQ | F8316DD4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1331946 ns|             1331951 ns|RD-NONSEQ | F8316DD4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1331951 ns|             1332211 ns|RD-DATA   | F8316DD4 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1331951 ns|             1332211 ns|RD-DATA   | F8316DD4 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1332246 ns|             1332251 ns|RD-NONSEQ | F8316DE4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1332246 ns|             1332251 ns|RD-NONSEQ | F8316DE4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1332251 ns|             1332451 ns|RD-DATA   | F8316DE4 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1332251 ns|             1332451 ns|RD-DATA   | F8316DE4 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1332486 ns|             1332491 ns|RD-NONSEQ | F8316DE8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1332486 ns|             1332491 ns|RD-NONSEQ | F8316DE8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1332491 ns|             1332691 ns|RD-DATA   | F8316DE8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1332491 ns|             1332691 ns|RD-DATA   | F8316DE8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1332726 ns|             1332731 ns|RD-NONSEQ | F8316DF8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1332726 ns|             1332731 ns|RD-NONSEQ | F8316DF8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1332731 ns|             1332931 ns|RD-DATA   | F8316DF8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1332731 ns|             1332931 ns|RD-DATA   | F8316DF8 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1332966 ns|             1332971 ns|RD-NONSEQ | F8316DFC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1332966 ns|             1332971 ns|RD-NONSEQ | F8316DFC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1332971 ns|             1333201 ns|RD-DATA   | F8316DFC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1332971 ns|             1333201 ns|RD-DATA   | F8316DFC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1333236 ns|             1333241 ns|RD-NONSEQ | F8316E0C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1333236 ns|             1333241 ns|RD-NONSEQ | F8316E0C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1333241 ns|             1333441 ns|RD-DATA   | F8316E0C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1333241 ns|             1333441 ns|RD-DATA   | F8316E0C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1333476 ns|             1333481 ns|RD-NONSEQ | F8316E10 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1333476 ns|             1333481 ns|RD-NONSEQ | F8316E10 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1333481 ns|             1333711 ns|RD-DATA   | F8316E10 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1333481 ns|             1333711 ns|RD-DATA   | F8316E10 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1333746 ns|             1333751 ns|RD-NONSEQ | F8316E20 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1333746 ns|             1333751 ns|RD-NONSEQ | F8316E20 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1333751 ns|             1333951 ns|RD-DATA   | F8316E20 |  1/ 1 | -- | 3FF17A2C |  OKAY  | ---- | ------- | - | ---------- |
             |             1333751 ns|             1333951 ns|RD-DATA   | F8316E20 |  1/ 1 | -- | 3FF17A2C |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1333986 ns|             1333991 ns|RD-NONSEQ | F8316E24 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1333986 ns|             1333991 ns|RD-NONSEQ | F8316E24 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1333991 ns|             1334191 ns|RD-DATA   | F8316E24 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1333991 ns|             1334191 ns|RD-DATA   | F8316E24 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1334226 ns|             1334231 ns|RD-NONSEQ | F8316E34 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1334226 ns|             1334231 ns|RD-NONSEQ | F8316E34 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1334231 ns|             1334431 ns|RD-DATA   | F8316E34 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1334231 ns|             1334431 ns|RD-DATA   | F8316E34 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1334466 ns|             1334471 ns|RD-NONSEQ | F8316E38 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1334466 ns|             1334471 ns|RD-NONSEQ | F8316E38 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1334471 ns|             1334731 ns|RD-DATA   | F8316E38 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1334471 ns|             1334731 ns|RD-DATA   | F8316E38 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1334766 ns|             1334771 ns|RD-NONSEQ | F8316E48 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1334766 ns|             1334771 ns|RD-NONSEQ | F8316E48 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1334771 ns|             1335001 ns|RD-DATA   | F8316E48 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1334771 ns|             1335001 ns|RD-DATA   | F8316E48 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1335036 ns|             1335041 ns|RD-NONSEQ | F8316E4C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1335036 ns|             1335041 ns|RD-NONSEQ | F8316E4C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1335041 ns|             1335241 ns|RD-DATA   | F8316E4C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1335041 ns|             1335241 ns|RD-DATA   | F8316E4C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1335276 ns|             1335281 ns|RD-NONSEQ | F8316E5C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1335276 ns|             1335281 ns|RD-NONSEQ | F8316E5C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1335281 ns|             1335481 ns|RD-DATA   | F8316E5C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1335281 ns|             1335481 ns|RD-DATA   | F8316E5C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1335516 ns|             1335521 ns|RD-NONSEQ | F8316E60 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1335516 ns|             1335521 ns|RD-NONSEQ | F8316E60 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1335521 ns|             1335721 ns|RD-DATA   | F8316E60 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1335521 ns|             1335721 ns|RD-DATA   | F8316E60 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1335756 ns|             1335761 ns|RD-NONSEQ | F8316E70 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1335756 ns|             1335761 ns|RD-NONSEQ | F8316E70 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1335761 ns|             1335991 ns|RD-DATA   | F8316E70 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1335761 ns|             1335991 ns|RD-DATA   | F8316E70 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1336026 ns|             1336031 ns|RD-NONSEQ | F8316E74 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1336026 ns|             1336031 ns|RD-NONSEQ | F8316E74 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1336031 ns|             1336231 ns|RD-DATA   | F8316E74 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1336031 ns|             1336231 ns|RD-DATA   | F8316E74 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1336266 ns|             1336271 ns|RD-NONSEQ | F8316E84 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1336266 ns|             1336271 ns|RD-NONSEQ | F8316E84 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1336271 ns|             1336531 ns|RD-DATA   | F8316E84 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1336271 ns|             1336531 ns|RD-DATA   | F8316E84 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1336566 ns|             1336571 ns|RD-NONSEQ | F8316E88 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1336566 ns|             1336571 ns|RD-NONSEQ | F8316E88 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1336571 ns|             1336801 ns|RD-DATA   | F8316E88 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1336571 ns|             1336801 ns|RD-DATA   | F8316E88 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1336836 ns|             1336841 ns|RD-NONSEQ | F8316E98 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1336836 ns|             1336841 ns|RD-NONSEQ | F8316E98 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1336841 ns|             1337041 ns|RD-DATA   | F8316E98 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1336841 ns|             1337041 ns|RD-DATA   | F8316E98 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1337076 ns|             1337081 ns|RD-NONSEQ | F8316E9C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1337076 ns|             1337081 ns|RD-NONSEQ | F8316E9C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1337081 ns|             1337311 ns|RD-DATA   | F8316E9C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1337081 ns|             1337311 ns|RD-DATA   | F8316E9C |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1337346 ns|             1337351 ns|RD-NONSEQ | F8316EAC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1337346 ns|             1337351 ns|RD-NONSEQ | F8316EAC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1337351 ns|             1337551 ns|RD-DATA   | F8316EAC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1337351 ns|             1337551 ns|RD-DATA   | F8316EAC |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |             1337586 ns|             1337591 ns|RD-NONSEQ | F8316EB0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
             |             1337586 ns|             1337591 ns|RD-NONSEQ | F8316EB0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 1 |           0|
   Picked  : |             1337591 ns|             1337791 ns|RD-DATA   | F8316EB0 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |             1337591 ns|             1337791 ns|RD-DATA   | F8316EB0 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
