   Trace   : /mnt/ussjf-asic2/workarea1/lkamired/niue1z1_tmp/lkamired/wa_performance/SIM/top/ahbfab_cov.m33i_ram0/uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_8_env_i_ahb_beat.log

   Picked  : Instance: uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_8_env_i.logger_handle_ahb :: Header
             Instance: uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_8_env_i.logger_handle_ahb
   Picked  : AHB Clk Cycle = 40 ns; AHB Clk Frequency = 25.00 MHz; Data bus width = 32 bits
             AHB Clk Cycle = 40 ns; AHB Clk Frequency = 25.00 MHz; Data bus width = 32 bits
   Skipped : ------------------------------------------------------------------------------------------------------------------------------------------
   Skipped : |NONSEQ/SEQ Assert Time |  HREADY Assert Time   |  DIR     |   ADDR   | BEAT  |  L |   DATA   |  RESP  | BURST| BURST   | H |    HSEL    |
   Skipped : |                       |                       |   -      |          |  NUM  |  E |          |        | Type | Size    | P |   (SLAVE   |
   Skipped : |                       |                       | PHASE    |          |       |  N |          |        |      |= 2^HSIZE| R |    INDEX)  |
   Skipped : |                       |                       |          |          |       |    |          |        |      | bytes   | O |            |
   Skipped : |                       |                       |          |          |       |    |          |        |      |         | T |            |
   Skipped : |                       |                       |          |          |       |    |          |        |      |         |   |            |
   Skipped : ------------------------------------------------------------------------------------------------------------------------------------------
             |              574836 ns|              574841 ns|WR-NONSEQ | F8321234 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              574841 ns|              575061 ns|WR-DATA   | F8321234 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              574841 ns|              575061 ns|WR-DATA   | F8321234 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              575116 ns|              575121 ns|WR-NONSEQ | F8321234 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              575116 ns|              575121 ns|WR-NONSEQ | F8321234 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              575121 ns|              575341 ns|WR-DATA   | F8321234 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              575121 ns|              575341 ns|WR-DATA   | F8321234 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              575391 ns|              575396 ns|RD-NONSEQ | F8321234 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              575391 ns|              575396 ns|RD-NONSEQ | F8321234 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              575396 ns|              575621 ns|RD-DATA   | F8321234 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              575396 ns|              575621 ns|RD-DATA   | F8321234 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              575721 ns|              575726 ns|RD-NONSEQ | F83211A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              575721 ns|              575726 ns|RD-NONSEQ | F83211A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              575726 ns|              576021 ns|RD-DATA   | F83211A8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              575726 ns|              576021 ns|RD-DATA   | F83211A8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              576076 ns|              576081 ns|WR-NONSEQ | F83211A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              576076 ns|              576081 ns|WR-NONSEQ | F83211A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              576081 ns|              576311 ns|WR-DATA   | F83211A8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              576081 ns|              576311 ns|WR-DATA   | F83211A8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              576361 ns|              576366 ns|RD-NONSEQ | F83211A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              576361 ns|              576366 ns|RD-NONSEQ | F83211A8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              576366 ns|              576631 ns|RD-DATA   | F83211A8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              576366 ns|              576631 ns|RD-DATA   | F83211A8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              576731 ns|              576736 ns|RD-NONSEQ | F8321238 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              576731 ns|              576736 ns|RD-NONSEQ | F8321238 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              576736 ns|              577031 ns|RD-DATA   | F8321238 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              576736 ns|              577031 ns|RD-DATA   | F8321238 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              577086 ns|              577091 ns|WR-NONSEQ | F8321238 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              577086 ns|              577091 ns|WR-NONSEQ | F8321238 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              577091 ns|              577341 ns|WR-DATA   | F8321238 |  1/ 1 | -- | 00000040 |  OKAY  | ---- | ------- | - | ---------- |
             |              577091 ns|              577341 ns|WR-DATA   | F8321238 |  1/ 1 | -- | 00000040 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              577396 ns|              577401 ns|WR-NONSEQ | F8321238 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              577396 ns|              577401 ns|WR-NONSEQ | F8321238 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              577401 ns|              577631 ns|WR-DATA   | F8321238 |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
             |              577401 ns|              577631 ns|WR-DATA   | F8321238 |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              577681 ns|              577686 ns|RD-NONSEQ | F8321238 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              577681 ns|              577686 ns|RD-NONSEQ | F8321238 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              577686 ns|              577941 ns|RD-DATA   | F8321238 |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
             |              577686 ns|              577941 ns|RD-DATA   | F8321238 |  1/ 1 | -- | 00000041 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              578041 ns|              578046 ns|RD-NONSEQ | F8321228 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              578041 ns|              578046 ns|RD-NONSEQ | F8321228 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              578046 ns|              578301 ns|RD-DATA   | F8321228 |  1/ 1 | -- | 00000004 |  OKAY  | ---- | ------- | - | ---------- |
             |              578046 ns|              578301 ns|RD-DATA   | F8321228 |  1/ 1 | -- | 00000004 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              578356 ns|              578361 ns|WR-NONSEQ | F8321228 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              578356 ns|              578361 ns|WR-NONSEQ | F8321228 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              578361 ns|              578621 ns|WR-DATA   | F8321228 |  1/ 1 | -- | 00000044 |  OKAY  | ---- | ------- | - | ---------- |
             |              578361 ns|              578621 ns|WR-DATA   | F8321228 |  1/ 1 | -- | 00000044 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              578676 ns|              578681 ns|WR-NONSEQ | F8321228 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              578676 ns|              578681 ns|WR-NONSEQ | F8321228 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              578681 ns|              578901 ns|WR-DATA   | F8321228 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              578681 ns|              578901 ns|WR-DATA   | F8321228 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              578951 ns|              578956 ns|RD-NONSEQ | F8321228 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              578951 ns|              578956 ns|RD-NONSEQ | F8321228 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              578956 ns|              579181 ns|RD-DATA   | F8321228 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              578956 ns|              579181 ns|RD-DATA   | F8321228 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              579281 ns|              579286 ns|RD-NONSEQ | F8321244 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              579281 ns|              579286 ns|RD-NONSEQ | F8321244 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              579286 ns|              579541 ns|RD-DATA   | F8321244 |  1/ 1 | -- | 00000104 |  OKAY  | ---- | ------- | - | ---------- |
             |              579286 ns|              579541 ns|RD-DATA   | F8321244 |  1/ 1 | -- | 00000104 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              579596 ns|              579601 ns|WR-NONSEQ | F8321244 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              579596 ns|              579601 ns|WR-NONSEQ | F8321244 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              579601 ns|              579821 ns|WR-DATA   | F8321244 |  1/ 1 | -- | 00000144 |  OKAY  | ---- | ------- | - | ---------- |
             |              579601 ns|              579821 ns|WR-DATA   | F8321244 |  1/ 1 | -- | 00000144 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              579876 ns|              579881 ns|WR-NONSEQ | F8321244 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              579876 ns|              579881 ns|WR-NONSEQ | F8321244 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              579881 ns|              580111 ns|WR-DATA   | F8321244 |  1/ 1 | -- | 00000145 |  OKAY  | ---- | ------- | - | ---------- |
             |              579881 ns|              580111 ns|WR-DATA   | F8321244 |  1/ 1 | -- | 00000145 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              580161 ns|              580166 ns|RD-NONSEQ | F8321244 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              580161 ns|              580166 ns|RD-NONSEQ | F8321244 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              580166 ns|              580471 ns|RD-DATA   | F8321244 |  1/ 1 | -- | 00000145 |  OKAY  | ---- | ------- | - | ---------- |
             |              580166 ns|              580471 ns|RD-DATA   | F8321244 |  1/ 1 | -- | 00000145 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              580571 ns|              580576 ns|RD-NONSEQ | F832122C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              580571 ns|              580576 ns|RD-NONSEQ | F832122C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              580576 ns|              580831 ns|RD-DATA   | F832122C |  1/ 1 | -- | 00000004 |  OKAY  | ---- | ------- | - | ---------- |
             |              580576 ns|              580831 ns|RD-DATA   | F832122C |  1/ 1 | -- | 00000004 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              580886 ns|              580891 ns|WR-NONSEQ | F832122C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              580886 ns|              580891 ns|WR-NONSEQ | F832122C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              580891 ns|              581151 ns|WR-DATA   | F832122C |  1/ 1 | -- | 00000044 |  OKAY  | ---- | ------- | - | ---------- |
             |              580891 ns|              581151 ns|WR-DATA   | F832122C |  1/ 1 | -- | 00000044 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              581206 ns|              581211 ns|WR-NONSEQ | F832122C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              581206 ns|              581211 ns|WR-NONSEQ | F832122C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              581211 ns|              581461 ns|WR-DATA   | F832122C |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              581211 ns|              581461 ns|WR-DATA   | F832122C |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              581511 ns|              581516 ns|RD-NONSEQ | F832122C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              581511 ns|              581516 ns|RD-NONSEQ | F832122C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              581516 ns|              581781 ns|RD-DATA   | F832122C |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              581516 ns|              581781 ns|RD-DATA   | F832122C |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              581881 ns|              581886 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              581881 ns|              581886 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              581886 ns|              582181 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              581886 ns|              582181 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              582236 ns|              582241 ns|WR-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              582236 ns|              582241 ns|WR-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              582241 ns|              582461 ns|WR-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              582241 ns|              582461 ns|WR-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              582511 ns|              582516 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              582511 ns|              582516 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              582516 ns|              582741 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              582516 ns|              582741 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              582841 ns|              582846 ns|RD-NONSEQ | F8321230 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              582841 ns|              582846 ns|RD-NONSEQ | F8321230 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              582846 ns|              583151 ns|RD-DATA   | F8321230 |  1/ 1 | -- | 00000004 |  OKAY  | ---- | ------- | - | ---------- |
             |              582846 ns|              583151 ns|RD-DATA   | F8321230 |  1/ 1 | -- | 00000004 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              583206 ns|              583211 ns|WR-NONSEQ | F8321230 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              583206 ns|              583211 ns|WR-NONSEQ | F8321230 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              583211 ns|              583461 ns|WR-DATA   | F8321230 |  1/ 1 | -- | 00000044 |  OKAY  | ---- | ------- | - | ---------- |
             |              583211 ns|              583461 ns|WR-DATA   | F8321230 |  1/ 1 | -- | 00000044 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              583516 ns|              583521 ns|WR-NONSEQ | F8321230 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              583516 ns|              583521 ns|WR-NONSEQ | F8321230 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              583521 ns|              583791 ns|WR-DATA   | F8321230 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              583521 ns|              583791 ns|WR-DATA   | F8321230 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              583841 ns|              583846 ns|RD-NONSEQ | F8321230 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              583841 ns|              583846 ns|RD-NONSEQ | F8321230 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              583846 ns|              584151 ns|RD-DATA   | F8321230 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              583846 ns|              584151 ns|RD-DATA   | F8321230 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              584251 ns|              584256 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              584251 ns|              584256 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              584256 ns|              584501 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              584256 ns|              584501 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              584556 ns|              584561 ns|WR-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              584556 ns|              584561 ns|WR-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              584561 ns|              584781 ns|WR-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              584561 ns|              584781 ns|WR-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              584831 ns|              584836 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              584831 ns|              584836 ns|RD-NONSEQ | F83211B8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              584836 ns|              585061 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              584836 ns|              585061 ns|RD-DATA   | F83211B8 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              585161 ns|              585166 ns|RD-NONSEQ | F83211DC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              585161 ns|              585166 ns|RD-NONSEQ | F83211DC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              585166 ns|              585421 ns|RD-DATA   | F83211DC |  1/ 1 | -- | 00000004 |  OKAY  | ---- | ------- | - | ---------- |
             |              585166 ns|              585421 ns|RD-DATA   | F83211DC |  1/ 1 | -- | 00000004 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              585476 ns|              585481 ns|WR-NONSEQ | F83211DC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              585476 ns|              585481 ns|WR-NONSEQ | F83211DC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              585481 ns|              585701 ns|WR-DATA   | F83211DC |  1/ 1 | -- | 00000044 |  OKAY  | ---- | ------- | - | ---------- |
             |              585481 ns|              585701 ns|WR-DATA   | F83211DC |  1/ 1 | -- | 00000044 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              585756 ns|              585761 ns|WR-NONSEQ | F83211DC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              585756 ns|              585761 ns|WR-NONSEQ | F83211DC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              585761 ns|              586021 ns|WR-DATA   | F83211DC |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              585761 ns|              586021 ns|WR-DATA   | F83211DC |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              586071 ns|              586076 ns|RD-NONSEQ | F83211DC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              586071 ns|              586076 ns|RD-NONSEQ | F83211DC | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              586076 ns|              586341 ns|RD-DATA   | F83211DC |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              586076 ns|              586341 ns|RD-DATA   | F83211DC |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              586441 ns|              586446 ns|RD-NONSEQ | F83211E0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              586441 ns|              586446 ns|RD-NONSEQ | F83211E0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              586446 ns|              586741 ns|RD-DATA   | F83211E0 |  1/ 1 | -- | 00000004 |  OKAY  | ---- | ------- | - | ---------- |
             |              586446 ns|              586741 ns|RD-DATA   | F83211E0 |  1/ 1 | -- | 00000004 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              586796 ns|              586801 ns|WR-NONSEQ | F83211E0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              586796 ns|              586801 ns|WR-NONSEQ | F83211E0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              586801 ns|              587021 ns|WR-DATA   | F83211E0 |  1/ 1 | -- | 00000044 |  OKAY  | ---- | ------- | - | ---------- |
             |              586801 ns|              587021 ns|WR-DATA   | F83211E0 |  1/ 1 | -- | 00000044 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              587076 ns|              587081 ns|WR-NONSEQ | F83211E0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              587076 ns|              587081 ns|WR-NONSEQ | F83211E0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              587081 ns|              587341 ns|WR-DATA   | F83211E0 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              587081 ns|              587341 ns|WR-DATA   | F83211E0 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              587391 ns|              587396 ns|RD-NONSEQ | F83211E0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              587391 ns|              587396 ns|RD-NONSEQ | F83211E0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              587396 ns|              587621 ns|RD-DATA   | F83211E0 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              587396 ns|              587621 ns|RD-DATA   | F83211E0 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              587721 ns|              587726 ns|RD-NONSEQ | F83211E4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              587721 ns|              587726 ns|RD-NONSEQ | F83211E4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              587726 ns|              587981 ns|RD-DATA   | F83211E4 |  1/ 1 | -- | 00000004 |  OKAY  | ---- | ------- | - | ---------- |
             |              587726 ns|              587981 ns|RD-DATA   | F83211E4 |  1/ 1 | -- | 00000004 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              588036 ns|              588041 ns|WR-NONSEQ | F83211E4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              588036 ns|              588041 ns|WR-NONSEQ | F83211E4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              588041 ns|              588301 ns|WR-DATA   | F83211E4 |  1/ 1 | -- | 00000044 |  OKAY  | ---- | ------- | - | ---------- |
             |              588041 ns|              588301 ns|WR-DATA   | F83211E4 |  1/ 1 | -- | 00000044 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              588356 ns|              588361 ns|WR-NONSEQ | F83211E4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              588356 ns|              588361 ns|WR-NONSEQ | F83211E4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              588361 ns|              588621 ns|WR-DATA   | F83211E4 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              588361 ns|              588621 ns|WR-DATA   | F83211E4 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              588671 ns|              588676 ns|RD-NONSEQ | F83211E4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              588671 ns|              588676 ns|RD-NONSEQ | F83211E4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              588676 ns|              588901 ns|RD-DATA   | F83211E4 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
             |              588676 ns|              588901 ns|RD-DATA   | F83211E4 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              589001 ns|              589006 ns|RD-NONSEQ | F83211E8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              589001 ns|              589006 ns|RD-NONSEQ | F83211E8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              589006 ns|              589271 ns|RD-DATA   | F83211E8 |  1/ 1 | -- | 00000004 |  OKAY  | ---- | ------- | - | ---------- |
             |              589006 ns|              589271 ns|RD-DATA   | F83211E8 |  1/ 1 | -- | 00000004 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              589326 ns|              589331 ns|WR-NONSEQ | F83211E8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              589326 ns|              589331 ns|WR-NONSEQ | F83211E8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              589331 ns|              589621 ns|WR-DATA   | F83211E8 |  1/ 1 | -- | 00000044 |  OKAY  | ---- | ------- | - | ---------- |
             |              589331 ns|              589621 ns|WR-DATA   | F83211E8 |  1/ 1 | -- | 00000044 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              589676 ns|              589681 ns|WR-NONSEQ | F83211E8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              589676 ns|              589681 ns|WR-NONSEQ | F83211E8 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              589681 ns|              589901 ns|WR-DATA   | F83211E8 |  1/ 1 | -- | 00000045 |  OKAY  | ---- | ------- | - | ---------- |
